customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00215,Male,0,No,No,33,No,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,72.59,2502.91,No
CUST-00216,Male,1,No,Yes,2,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,71.5,111.97,No
CUST-00217,Male,0,Yes,No,6,Yes,Yes,DSL,Yes,No,One year,Yes,Mailed check,68.49,333.87,Yes
CUST-00218,Male,0,No,No,20,Yes,Yes,DSL,No,No,One year,Yes,Mailed check,86.91,1737.67,No
CUST-00219,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No internet service,Two year,No,Electronic check,56.63,1922.79,Yes
CUST-00220,Female,0,Yes,No,5,Yes,No phone service,DSL,No,No internet service,One year,Yes,Credit card,100.29,499.57,No
CUST-00221,Female,0,No,No,6,Yes,Yes,No,Yes,Yes,One year,No,Credit card,38.51,206.77,No
CUST-00222,Male,0,Yes,No,7,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,108.3,783.14,Yes
CUST-00223,Male,0,Yes,Yes,8,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Credit card,71.38,695.55,Yes
CUST-00224,Female,0,No,Yes,8,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer,62.85,489.99,Yes
CUST-00225,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,22.05,456.41,No
CUST-00226,Male,0,Yes,No,33,Yes,No phone service,Fiber optic,No,No internet service,Two year,Yes,Mailed check,31.71,1067.09,No
CUST-00227,Male,1,No,No,18,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Bank transfer,75.53,1316.3,No
CUST-00228,Female,1,No,No,47,Yes,No phone service,No,Yes,No,Two year,Yes,Electronic check,43.5,2127.65,No
CUST-00229,Female,1,No,Yes,40,Yes,No,Fiber optic,No internet service,Yes,One year,No,Credit card,94.85,3776.57,No
CUST-00230,Female,0,Yes,No,4,Yes,No,DSL,Yes,No internet service,One year,Yes,Bank transfer,73.62,216.6,No
CUST-00231,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,22.25,36.94,No
CUST-00232,Female,0,No,Yes,67,Yes,No,No,No internet service,Yes,One year,No,Credit card,87.83,5861.33,No
CUST-00233,Female,1,No,No,2,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,60.13,211.01,No
CUST-00234,Male,0,Yes,No,5,Yes,No,DSL,No,Yes,Month-to-month,No,Electronic check,63.63,338.43,Yes
CUST-00235,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,One year,Yes,Mailed check,96.34,69.61,Yes
CUST-00236,Male,0,Yes,No,31,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,23.17,761.73,Yes
CUST-00237,Female,0,Yes,Yes,27,No,Yes,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,31.26,844.16,Yes
CUST-00238,Male,0,Yes,No,72,Yes,No,DSL,Yes,Yes,One year,Yes,Bank transfer,74.77,5399.7,No
CUST-00239,Male,0,Yes,No,69,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,18.0,1122.8,No
CUST-00240,Male,0,No,Yes,16,Yes,No,Fiber optic,No,No internet service,Two year,No,Electronic check,46.79,691.05,No
CUST-00241,Male,0,Yes,No,14,No,No,DSL,No,Yes,Two year,Yes,Mailed check,94.35,1332.46,No
CUST-00242,Male,0,No,No,11,No,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Credit card,61.74,615.06,Yes
CUST-00243,Female,0,No,No,5,No,No,Fiber optic,No,No,Month-to-month,No,Electronic check,23.77,89.13,Yes
CUST-00244,Male,0,No,No,4,Yes,Yes,DSL,No,No internet service,Month-to-month,No,Mailed check,70.67,329.03,No
CUST-00245,Female,0,Yes,Yes,4,Yes,No,No,No,No,Two year,No,Credit card,52.85,237.22,Yes
CUST-00246,Male,0,No,Yes,3,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,43.93,190.13,Yes
CUST-00247,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Two year,Yes,Credit card,120.0,960.67,Yes
CUST-00248,Female,0,No,No,11,Yes,No,DSL,No internet service,Yes,Two year,Yes,Mailed check,82.24,870.53,Yes
CUST-00249,Female,0,No,No,72,Yes,No,DSL,No internet service,No,Two year,No,Bank transfer,56.5,4138.6,No
CUST-00250,Male,0,Yes,No,27,No,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,91.95,2484.97,No
CUST-00251,Female,0,No,No,72,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,56.27,3997.94,No
CUST-00252,Female,0,Yes,Yes,14,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer,49.46,774.14,No
CUST-00253,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,73.98,1409.0,Yes
CUST-00254,Female,0,No,Yes,12,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,80.26,1012.09,No
CUST-00255,Female,0,Yes,No,6,Yes,No,Fiber optic,No internet service,Yes,One year,No,Electronic check,92.77,571.4,Yes
CUST-00256,Male,1,No,Yes,4,Yes,No,Fiber optic,Yes,No,Two year,No,Electronic check,107.71,479.68,No
CUST-00257,Male,0,No,No,72,Yes,No,DSL,No,Yes,One year,Yes,Electronic check,100.63,7277.61,No
CUST-00258,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No internet service,One year,No,Credit card,90.7,6515.27,No
CUST-00259,Male,0,No,No,1,Yes,No,DSL,No,Yes,Month-to-month,No,Electronic check,93.78,75.63,No
CUST-00260,Female,0,No,No,5,Yes,Yes,No,No,No internet service,One year,No,Bank transfer,100.54,538.36,Yes
CUST-00261,Female,0,No,No,17,Yes,No phone service,DSL,No internet service,No internet service,Two year,No,Mailed check,86.29,1472.7,No
CUST-00262,Male,0,Yes,No,6,Yes,No,No,No,Yes,Month-to-month,No,Credit card,18.0,107.69,No
CUST-00263,Female,0,No,No,14,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.93,1097.35,No
CUST-00264,Female,0,No,No,4,Yes,No,DSL,No,No internet service,Two year,Yes,Mailed check,106.31,411.85,No
CUST-00265,Male,0,Yes,No,19,Yes,No,No,No internet service,No,One year,No,Mailed check,40.92,702.02,No
CUST-00266,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,Yes,One year,Yes,Bank transfer,53.24,557.88,No
CUST-00267,Female,0,No,Yes,13,Yes,No phone service,No,No,No internet service,One year,No,Mailed check,63.2,789.63,Yes
CUST-00268,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,70.7,217.56,Yes
CUST-00269,Female,0,No,No,17,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Credit card,48.35,818.74,Yes
CUST-00270,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,No internet service,Two year,Yes,Electronic check,66.72,4813.72,Yes
CUST-00271,Female,0,No,No,12,Yes,No,DSL,Yes,No,Two year,Yes,Credit card,80.4,966.47,No
CUST-00272,Female,0,No,No,66,Yes,No,No,No internet service,No,Two year,No,Mailed check,18.0,1210.78,No
CUST-00273,Male,0,Yes,No,59,Yes,No,DSL,No,Yes,Two year,Yes,Electronic check,67.24,3923.25,No
CUST-00274,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.52,3849.83,No
CUST-00275,Male,0,No,Yes,49,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Credit card,18.0,883.42,Yes
CUST-00276,Male,0,Yes,Yes,34,Yes,Yes,No,No,No,One year,Yes,Mailed check,81.93,2742.6,No
CUST-00277,Male,0,Yes,Yes,62,Yes,Yes,DSL,No,No,One year,Yes,Electronic check,74.34,4560.01,No
CUST-00278,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Bank transfer,69.95,111.5,No
CUST-00279,Female,0,No,Yes,19,No,No phone service,Fiber optic,Yes,No,One year,Yes,Credit card,83.31,1591.63,Yes
CUST-00280,Male,0,Yes,No,72,Yes,No phone service,Fiber optic,No,Yes,Two year,No,Electronic check,74.64,5319.74,No
CUST-00281,Male,0,Yes,No,46,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,42.86,2018.64,No
CUST-00282,Male,0,Yes,Yes,72,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Electronic check,86.69,6211.09,No
CUST-00283,Female,0,No,Yes,48,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,91.83,4407.45,Yes
CUST-00284,Male,0,Yes,No,66,No,No,Fiber optic,No,No,One year,Yes,Mailed check,32.43,2173.9,No
CUST-00285,Female,0,No,No,39,No,No,DSL,Yes,No,Month-to-month,No,Electronic check,91.42,3491.64,Yes
CUST-00286,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,56.49,2610.29,No
CUST-00287,Female,0,Yes,No,23,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,83.38,1873.62,No
CUST-00288,Female,1,Yes,No,72,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,69.56,5074.71,No
CUST-00289,Female,0,No,Yes,55,Yes,No,No,No,Yes,One year,No,Credit card,59.84,3317.24,No
CUST-00290,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,81.18,4699.38,Yes
CUST-00291,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,55.01,1917.77,No
CUST-00292,Female,0,No,No,11,Yes,No,DSL,No,Yes,Two year,Yes,Electronic check,97.41,1032.35,No
CUST-00293,Male,0,No,No,1,No,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card,102.34,184.39,Yes
CUST-00294,Male,0,No,Yes,72,No,No,DSL,No internet service,No internet service,Month-to-month,Yes,Bank transfer,48.59,3508.97,No
CUST-00295,Male,0,Yes,No,28,No,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,59.98,1582.54,Yes
CUST-00296,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No internet service,One year,Yes,Mailed check,53.78,654.7,Yes
CUST-00297,Female,1,No,No,5,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.26,408.77,No
CUST-00298,Female,0,No,Yes,56,No,Yes,Fiber optic,Yes,No internet service,One year,Yes,Bank transfer,104.3,5861.57,No
CUST-00299,Male,0,No,No,57,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,18.0,1027.14,No
CUST-00300,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,22.45,1118.83,Yes
CUST-00301,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,62.49,2141.23,No
CUST-00302,Male,0,Yes,No,14,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,70.58,976.12,No
CUST-00303,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No internet service,One year,Yes,Electronic check,36.76,476.33,No
CUST-00304,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Credit card,70.42,71.14,No
CUST-00305,Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,42.77,2428.37,No
CUST-00306,Male,0,No,Yes,2,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,51.6,16.76,Yes
CUST-00307,Female,1,Yes,Yes,31,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,103.09,3160.4,No
CUST-00308,Male,0,No,Yes,22,Yes,Yes,DSL,No,No,One year,Yes,Credit card,54.71,1269.73,No
CUST-00309,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,54.18,1282.2,Yes
CUST-00310,Male,0,No,Yes,72,No,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,68.95,4990.64,No
CUST-00311,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Bank transfer,97.77,127.36,Yes
CUST-00312,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,63.71,2994.54,No
CUST-00313,Female,0,Yes,Yes,1,Yes,No,No,Yes,No,Two year,Yes,Mailed check,48.25,24.77,No
CUST-00314,Female,0,Yes,No,1,Yes,Yes,No,Yes,No,Two year,No,Credit card,82.37,42.41,Yes
CUST-00315,Male,0,No,Yes,17,Yes,No,DSL,Yes,No internet service,One year,Yes,Electronic check,89.38,1496.56,Yes
CUST-00316,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,99.34,205.76,Yes
CUST-00317,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,63.93,3094.01,Yes
CUST-00318,Male,1,No,No,24,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,79.26,1903.08,Yes
CUST-00319,Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,88.71,92.66,No
CUST-00320,Female,0,No,No,1,Yes,No,No,No,No,Month-to-month,No,Credit card,70.46,61.37,Yes
CUST-00321,Male,0,No,Yes,30,Yes,No,Fiber optic,No,Yes,One year,Yes,Bank transfer,104.58,3055.21,No
CUST-00322,Male,0,Yes,No,52,Yes,No phone service,Fiber optic,Yes,No internet service,One year,No,Mailed check,84.54,4343.53,No
CUST-00323,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,120.0,2151.91,Yes
CUST-00324,Female,0,No,Yes,25,Yes,No,Fiber optic,No,No internet service,Two year,No,Mailed check,92.53,2206.45,No
CUST-00325,Male,0,Yes,No,51,Yes,No,DSL,No,No internet service,One year,Yes,Electronic check,18.0,969.27,No
CUST-00326,Male,1,No,Yes,30,No,Yes,No,No,No internet service,One year,Yes,Bank transfer,53.05,1656.49,No
CUST-00327,Female,1,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Electronic check,18.0,186.59,No
CUST-00328,Female,0,No,No,30,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,45.84,1389.31,Yes
CUST-00329,Female,0,No,No,31,Yes,No,DSL,No,No,Month-to-month,No,Credit card,53.86,1608.01,No
CUST-00330,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Credit card,91.06,3839.86,No
CUST-00331,Male,1,No,Yes,31,Yes,Yes,DSL,Yes,Yes,One year,Yes,Electronic check,51.81,1676.35,No
CUST-00332,Male,0,No,No,72,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer,106.83,7635.11,No
CUST-00333,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,44.94,442.29,Yes
CUST-00334,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,56.35,4098.09,Yes
CUST-00335,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,27.81,614.41,Yes
CUST-00336,Female,0,No,Yes,35,Yes,No,DSL,Yes,No internet service,Two year,Yes,Electronic check,108.34,3741.4,Yes
CUST-00337,Female,0,No,No,3,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,112.35,311.79,No
CUST-00338,Male,1,Yes,Yes,15,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,61.04,912.91,Yes
CUST-00339,Male,1,No,No,46,Yes,No,No,No,No,Month-to-month,No,Credit card,20.58,927.85,Yes
CUST-00340,Male,1,Yes,No,39,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,58.75,2151.2,No
CUST-00341,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,71.96,6.85,Yes
CUST-00342,Male,1,Yes,No,25,Yes,No,DSL,No internet service,Yes,Month-to-month,No,Mailed check,45.95,1148.41,No
CUST-00343,Male,0,No,Yes,2,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card,120.0,249.5,Yes
CUST-00344,Female,0,No,No,72,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,119.76,8667.83,No
CUST-00345,Female,1,No,Yes,72,Yes,Yes,DSL,No,Yes,One year,Yes,Electronic check,18.0,1262.71,No
CUST-00346,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Credit card,30.39,37.87,Yes
CUST-00347,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,78.76,4883.59,No
CUST-00348,Male,0,No,No,72,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,32.84,2322.64,No
CUST-00349,Male,0,Yes,No,13,Yes,Yes,No,No,No,One year,No,Mailed check,70.49,947.42,No
CUST-00350,Male,1,Yes,Yes,40,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,65.32,2636.87,No
CUST-00351,Female,0,No,Yes,18,Yes,Yes,DSL,No,No,Two year,Yes,Bank transfer,63.81,1264.46,No
CUST-00352,Female,1,No,Yes,34,Yes,Yes,DSL,Yes,No,One year,No,Electronic check,95.56,3302.41,No
CUST-00353,Female,1,Yes,Yes,13,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,119.22,1472.59,No
CUST-00354,Male,0,Yes,No,12,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,76.88,969.19,Yes
CUST-00355,Male,0,No,No,17,Yes,No,Fiber optic,No,No,One year,Yes,Mailed check,28.64,415.3,No
CUST-00356,Female,0,No,No,5,No,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Credit card,69.32,420.31,Yes
CUST-00357,Female,0,No,No,56,No,Yes,DSL,No,No,One year,No,Electronic check,47.48,2644.14,No
CUST-00358,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No internet service,No,Two year,Yes,Credit card,120.0,1575.87,Yes
CUST-00359,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,85.79,1438.36,Yes
CUST-00360,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,77.08,5496.22,Yes
CUST-00361,Female,1,Yes,Yes,21,Yes,Yes,Fiber optic,No internet service,Yes,One year,No,Electronic check,84.49,1814.92,No
CUST-00362,Male,0,No,No,25,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card,63.85,1563.83,No
CUST-00363,Female,0,No,No,72,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,102.56,7337.73,Yes
CUST-00364,Male,0,No,No,69,Yes,No phone service,No,No,No,Two year,Yes,Mailed check,47.87,3304.42,No
CUST-00365,Male,1,No,Yes,5,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,93.8,501.97,No
CUST-00366,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No internet service,Two year,Yes,Mailed check,112.76,2250.13,No
CUST-00367,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Two year,Yes,Bank transfer,40.58,3003.85,No
CUST-00368,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,75.13,1080.22,No
CUST-00369,Female,0,No,Yes,14,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,77.5,1069.81,No
CUST-00370,Female,0,Yes,No,6,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,32.76,188.8,Yes
CUST-00371,Female,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,23.93,44.26,Yes
CUST-00372,Male,0,No,No,43,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,37.52,1637.1,No
CUST-00373,Male,0,No,No,47,Yes,Yes,DSL,No,Yes,One year,No,Mailed check,63.44,2962.09,No
CUST-00374,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,77.57,5595.02,Yes
CUST-00375,Male,0,Yes,Yes,47,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,53.91,2610.34,No
CUST-00376,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No internet service,No,Two year,No,Mailed check,120.0,982.78,Yes
CUST-00377,Female,0,No,No,1,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card,95.79,93.23,Yes
CUST-00378,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No internet service,No,Two year,Yes,Mailed check,78.58,5646.73,No
CUST-00379,Female,0,No,Yes,13,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,52.09,743.21,Yes
CUST-00380,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card,67.09,757.56,Yes
CUST-00381,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Mailed check,98.05,7097.5,No
CUST-00382,Male,1,Yes,No,28,Yes,No phone service,Fiber optic,No internet service,No,One year,Yes,Electronic check,92.6,2563.8,Yes
CUST-00383,Male,0,Yes,Yes,7,Yes,Yes,DSL,No,No internet service,Two year,Yes,Electronic check,92.28,579.49,No
CUST-00384,Female,0,Yes,No,70,Yes,No phone service,DSL,No internet service,No,One year,Yes,Credit card,55.89,3976.46,No
CUST-00385,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,49.31,3603.61,No
CUST-00386,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,22.18,0.0,Yes
CUST-00387,Male,0,No,No,63,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,80.86,5136.04,Yes
CUST-00388,Female,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,No internet service,One year,Yes,Credit card,19.44,360.04,No
CUST-00389,Female,1,Yes,Yes,23,No,No,DSL,No internet service,Yes,Two year,Yes,Electronic check,64.53,1464.75,No
CUST-00390,Female,1,No,No,72,Yes,Yes,DSL,No,No,Two year,Yes,Mailed check,52.39,3769.81,No
CUST-00391,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,71.67,5255.92,No
CUST-00392,Male,1,No,No,9,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,99.97,962.85,Yes
CUST-00393,Male,0,Yes,No,7,Yes,No,DSL,No,No,One year,Yes,Bank transfer,105.61,702.62,Yes
CUST-00394,Female,0,No,No,2,Yes,Yes,DSL,No,No,Month-to-month,No,Mailed check,86.07,140.06,No
CUST-00395,Male,0,No,No,26,Yes,No,DSL,No,No,Two year,Yes,Credit card,42.07,1082.29,No
CUST-00396,Male,0,Yes,No,1,Yes,No,DSL,No internet service,No,Two year,Yes,Bank transfer,64.33,77.45,No
CUST-00397,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,38.79,647.12,Yes
CUST-00398,Male,0,No,No,2,Yes,Yes,DSL,No,No,One year,Yes,Electronic check,45.37,28.17,No
CUST-00399,Female,0,Yes,No,16,Yes,No,DSL,No,No,One year,Yes,Electronic check,79.47,1241.1,No
CUST-00400,Male,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,35.77,0.0,Yes
CUST-00401,Female,0,No,No,57,Yes,No,DSL,No internet service,No internet service,Two year,No,Electronic check,51.37,2966.21,No
CUST-00402,Female,0,No,No,7,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,32.91,233.03,Yes
CUST-00403,Male,0,No,Yes,12,Yes,No phone service,Fiber optic,Yes,No,Two year,Yes,Electronic check,84.75,1006.01,No
CUST-00404,Female,0,Yes,No,65,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,54.18,3500.28,No
CUST-00405,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,18.0,766.04,No
CUST-00406,Female,0,No,No,7,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,114.01,818.48,Yes
CUST-00407,Female,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,95.4,131.28,Yes
CUST-00408,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,18.0,683.22,No
CUST-00409,Female,0,No,No,15,Yes,No,DSL,No internet service,No,Month-to-month,No,Electronic check,87.04,1254.71,No
CUST-00410,Male,0,No,Yes,46,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,110.68,4962.71,Yes
CUST-00411,Male,0,Yes,No,18,Yes,No phone service,No,No,No,Two year,Yes,Bank transfer,59.41,1158.41,No
CUST-00412,Male,0,Yes,No,13,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,69.47,937.07,No
CUST-00413,Female,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,One year,No,Bank transfer,55.44,1012.76,No
CUST-00414,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,One year,Yes,Bank transfer,80.59,3557.89,No
CUST-00415,Female,0,No,No,72,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Mailed check,96.0,6853.76,Yes
CUST-00416,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card,29.27,54.32,Yes
CUST-00417,Female,1,No,No,23,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,43.82,1127.95,Yes
CUST-00418,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No internet service,One year,Yes,Electronic check,68.05,115.71,Yes
CUST-00419,Female,0,Yes,No,20,Yes,No,No,No,No internet service,One year,No,Credit card,74.31,1387.16,No
CUST-00420,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No internet service,No,One year,No,Credit card,77.22,5251.45,Yes
CUST-00421,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Bank transfer,59.22,754.75,No
CUST-00422,Female,1,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,38.54,2753.93,Yes
CUST-00423,Male,0,Yes,No,31,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,94.56,2928.04,Yes
